codi_grup;arxiu;codi_arxiu;fons;codi_fons;tipus_unitat;cod_unitat;codi_referencia;unitat_installacio;nivell_descripcio;titol_unitat_documental;cronologia;data_inici;continu-discontinu;data_fi;sense_data;classificacio;codi_classificacio;procedencia;codi_procedencia;serie_cataleg;codi_serie_cataleg;expedient_inicial;expedient_final;descripcio;observacions;reportatge;volum;llogaret;municipi_longitud;municipi_latitud;llogaret_longitud;llogaret_latitud;impremta;diposit_legal;total_objectes_digitals;codi_reprografia;data_publicacio;data_descarrega;enllac_objecte_digital
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12775;ANC1-886-T-12775;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Abellán Serra, Antonia a Doménec, Ferrer;1936 - 1939;01-01-1936;-;31-12-1939;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 28 unitats documentals = 28 expedients (155 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Abellán Serra, Antonia a Doménec, Ferrer

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados, ordenados alfabéticamente de Abellán Serra, Antonia a Doménec, Ferrer. Incluyen fotografías en carnés

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2664,1/
Signatura retorn: Caixa 30, Capsa 178/";"Accés a les imatges: CDMH_PS_MAD_C2664_Exp001/
Unitat d'instal·lació provisional: 178 (1a transferència 2014)/.  .  .";;;;;;;;;;155;1012775.0001 - 1012775.0155;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12775
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12780;ANC1-886-T-12780;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Abrines Busqueto, Adolf a Fuste Gras, Josep;1936 - 1939;01-01-1936;-;31-12-1939;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 44 unitats documentals = 44 expedients (184 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Abrines Busqueto, Adolf a Fuste Gras, Josep

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados, ordenados alfabéticamente de Abrines Busqueto, Adolf a Fuste Gras, Josep. Incluyen fotografías

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2655,1/
Signatura retorn: Caixa 29, Capsa 169/";"Accés a les imatges: CDMH_PS_MAD_C2655_Exp001/
Unitat d'instal·lació provisional: 169 (1a transferència 2014)/.  .  .";;;;;;;;;;184;1012780.0001 - 1012780.0184;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12780
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12786;ANC1-886-T-12786;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Agrafojo Vidal, Antoni a Icart Vilá, Carme;1936 - 1938;01-01-1936;-;31-12-1938;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 30 unitats documentals = 30 expedients (150 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Agrafojo Vidal, Antoni a Icart Vilá, Carme

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados, ordenados alfabéticamente de Agrafojo Vidal, Antoni a Icart Vilá, Carme

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2714,2/
Signatura retorn: Caixa 35, Capsa 214/";"Accés a les imatges: CDMH_PS_MAD_C2714_Exp002/
Unitat d'instal·lació provisional: 214 (1a transferència 2014)/.  .  .";;;;;;;;;;150;1012786.0001 - 1012786.0150;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12786
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12883;ANC1-886-T-12883;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Oliveros Tomás, Josep a Pons Caudini, Pere;1936 - 1938;01-01-1936;-;31-12-1938;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 23 unitats documentals = 23 expedients (100 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Oliveros Tomás, Josep a Pons Caudini, Pere

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados, ordenados alfabéticamente de Oliveros Tomás, Josep a Pons Caudini, Pere. Contienen fotografías

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2702,3/
Signatura retorn: Caixa 35, Capsa 208/";"Accés a les imatges: CDMH_PS_MAD_C2702_Exp003/
Unitat d'instal·lació provisional: 208 (1a transferència 2014)/.  .  .";;;;;;;;;;100;1012883.0001 - 1012883.0100;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12883
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;1760;ANC1-886-T-1760;;Unitat d'instal?lació;Expedients d'afiliats;1936 - 1938;01-01-1936;-;31-12-1938;N;PS Barcelona;01000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 134 unitats documentals = 134 expedients (613 imatges)/

TOPÒNIMS: Barcelona (Barcelonès; Barcelona prov.)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [segons PARES]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDUSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: CADCI. Expedientes de afiliados

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados al Centre Autonomista de Dependents del Comerç i de la Indústria de Barcelona (CADCI) de UGT

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-BARCELONA,413/
Signatura retorn: Caixa 11, Capsa 82/";"Accés a les imatges: CDMH_PS_BAR_C0413/
Unitat d'instal·lació provisional: 82 (1a transferència 2010)/
Disc: 07/
Sig.antiga: 413/.  .";;;;;;;;;;613;1001760.0001 - 1001760.0613;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-1760
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12731;ANC1-886-T-12731;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Alonso Claros, Manuel a Dòria Dexens, Andreu;1936 - 1938;01-01-1936;-;31-12-1938;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 26 unitats documentals = 26 expedients (179 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Alonso Claros, Manuel a Dòria Dexens, Andreu

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Alonso Claros, Manuel a Dòria Dexens, Andreu. Contiene fotografías

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2671,1/
Signatura retorn: Caixa 31, Capsa 185/";"Accés a les imatges: CDMH_PS_MAD_C2671_Exp001/
Unitat d'instal·lació provisional: 185 (1a transferència 2014)/.  .  .";;;;;;;;;;179;1012731.0001 - 1012731.0179;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12731
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12817;ANC1-886-T-12817;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Ametller Sala, Josep a Fuertes Domenech, Ferrán;1936 - 1938;01-01-1936;-;31-12-1938;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 23 unitats documentals = 23 expedients (186 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Ametller Sala, Josep a Fuertes Domenech, Ferrán

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados, ordenados alfabéticamente de Ametller Sala, Josep a Fuertes Domenech, Ferrán. Contiene fotografías

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2665,2/
Signatura retorn: Caixa 30, Capsa 179/";"Accés a les imatges: CDMH_PS_MAD_C2665_Exp002/
Unitat d'instal·lació provisional: 179 (1a transferència 2014)/.  .  .";;;;;;;;;;186;1012817.0001 - 1012817.0186;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12817
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12732;ANC1-886-T-12732;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Arboix i Sitjá, Josep a Caballé Arminia, Amadeu;1936 - 1938;01-01-1936;-;31-12-1938;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 17 unitats documentals = 17 expedients (69 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Arboix i Sitjá, Josep a Caballé Arminia, Amadeu

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Arboix i Sitjá, Josep a Caballé Arminia, Amadeu

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2711,2/
Signatura retorn: Caixa 35, Capsa 211/";"Accés a les imatges: CDMH_PS_MAD_C2711_Exp002/
Unitat d'instal·lació provisional: 211 (1a transferència 2014)/.  .  .";;;;;;;;;;69;1012732.0001 - 1012732.0069;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12732
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12825;ANC1-886-T-12825;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Cucala Fuster, Josep a Virtudes Díaz, Josep;1936 - 1938;01-01-1936;-;31-12-1938;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 25 unitats documentals = 25 expedients (175 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Cucala Fuster, Josep a Virtudes Díaz, Josep

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados, ordenados alfabéticamente de Cucala Fuster, Josep a Virtudes Díaz, Josep. Incluye fotografía en carné

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2628,3/
Signatura retorn: Caixa 27, Capsa 158/";"Accés a les imatges: CDMH_PS_MAD_C2628_Exp003/
Unitat d'instal·lació provisional: 158 (1a transferència 2014)/.  .  .";;;;;;;;;;175;1012825.0001 - 1012825.0175;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12825
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12844;ANC1-886-T-12844;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Franco Candial, Antoni a Zafón Escriche, Joan;1936 - 1938;01-01-1936;-;31-12-1938;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 24 unitats documentals = 24 expedients (138 imatges)/

LLENGÜES: Català

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Franco Candial, Antoni a Zafón Escriche, Joan

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados, ordenados alfabéticamente de Franco Candial, Antoni a Zafón Escriche, Joan. Contiene fotografía

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2703,3/
Signatura retorn: Caixa 35, Capsa 209/";"Accés a les imatges: CDMH_PS_MAD_C2703_Exp003/
Unitat d'instal·lació provisional: 209 (1a transferència 2014)/.  .  .";;;;;;;;;;138;1012844.0001 - 1012844.0138;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12844
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12884;ANC1-886-T-12884;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Oromi Rubies, Francesc a Vila Fernández, Enriqueta;1936 - 1938;01-01-1936;-;31-12-1938;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 32 unitats documentals = 32 expedients (252 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Oromi Rubies, Francesc a Vila Fernández, Enriqueta

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados, ordenados alfabéticamente de Oromi Rubies, Francesc a Vila Fernández, Enriqueta. Incluyen fotografías en carnés

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2659,3/
Signatura retorn: Caixa 29, Capsa 173/";"Accés a les imatges: CDMH_PS_MAD_C2659_Exp003/
Unitat d'instal·lació provisional: 173 (1a transferència 2014)/.  .  .";;;;;;;;;;252;1012884.0001 - 1012884.0252;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12884
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12916;ANC1-886-T-12916;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Toutain Molas, Francesc a Yáñez Rodríguez, Jesús;1936 - 1938;01-01-1936;-;31-12-1938;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 24 unitats documentals = 24 expedients (143 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Toutain Molas, Francesc a Yáñez Rodríguez, Jesús

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados, ordenados alfabéticamente de Toutain Molas, Francesc a Yáñez Rodríguez, Jesús

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2629,3/
Signatura retorn: Caixa 27, Capsa 159/";"Accés a les imatges: CDMH_PS_MAD_C2629_Exp003/
Unitat d'instal·lació provisional: 159 (1a transferència 2014)/.  .  .";;;;;;;;;;143;1012916.0001 - 1012916.0143;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12916
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12803;ANC1-886-T-12803;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Albros [?] Felices, Antoni a Ferrer Poblet, Salvadó;1936 - 1938;01-01-1936;-;31-12-1938;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 27 unitats documentals = 27 expedients (159 imatges)/

LLENGÜES: Català

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Albros [?] Felices, Antoni a Ferrer Poblet, Salvadó

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados, ordenados alfabéticamente de Albros [?] Felices, Antoni a Ferrer Poblet, Salvadó

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2720,2/
Signatura retorn: Caixa 36, Capsa 220/";"Accés a les imatges: CDMH_PS_MAD_C2720_Exp002/
Unitat d'instal·lació provisional: 220 (1a transferència 2014)/.  .  .";;;;;;;;;;159;1012803.0001 - 1012803.0159;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12803
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12826;ANC1-886-T-12826;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Dalmau Bonamajó, Modest a Soto Comas, Agustí;1936 - 1938;01-01-1936;-;31-12-1938;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 28 unitats documentals = 28 expedients (162 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Dalmau Bonamajó, Modest a Soto Comas, Agustí

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados, ordenados alfabéticamente de Dalmau Bonamajó, Modest a Soto Comas, Agustí. Incluye fotografía en carné

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2629,2/
Signatura retorn: Caixa 27, Capsa 159/";"Accés a les imatges: CDMH_PS_MAD_C2629_Exp002/
Unitat d'instal·lació provisional: 159 (1a transferència 2014)/.  .  .";;;;;;;;;;162;1012826.0001 - 1012826.0162;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12826
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12746;ANC1-886-T-12746;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Feliú Travy, Josep María a Moren Roig, Julia;1936 - 1938;01-01-1936;-;31-12-1938;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 28 unitats documentals = 28 expedients (225 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Feliú Travy, Josep María a Moren Roig, Julia

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Feliú Travy, Josep María a Moren Roig, Julia. Contiene fotografías

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2671,2/
Signatura retorn: Caixa 31, Capsa 185/";"Accés a les imatges: CDMH_PS_MAD_C2671_Exp002/
Unitat d'instal·lació provisional: 185 (1a transferència 2014)/.  .  .";;;;;;;;;;225;1012746.0001 - 1012746.0225;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12746
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12850;ANC1-886-T-12850;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Galcerán, Joaquim a Oset Ros, Vicens;1936 - 1938;01-01-1936;-;31-12-1938;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 30 unitats documentals = 30 expedients (203 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Galcerán, Joaquim a Oset Ros, Vicens

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados, ordenados alfabéticamente de Galcerán, Joaquim a Oset Ros, Vicens. Contiene fotografías

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2665,3/
Signatura retorn: Caixa 30, Capsa 179/";"Accés a les imatges: CDMH_PS_MAD_C2665_Exp003/
Unitat d'instal·lació provisional: 179 (1a transferència 2014)/.  .  .";;;;;;;;;;203;1012850.0001 - 1012850.0203;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12850
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12854;ANC1-886-T-12854;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Garier Sitias, Frederic a Rius Marimon, Matilde;1936 - 1939;01-01-1936;-;31-12-1939;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 49 unitats documentals = 49 expedients (207 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Garier Sitias, Frederic a Rius Marimon, Matilde

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados, ordenados alfabéticamente de Garier Sitias, Frederic a Rius Marimon, Matilde

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2655,2/
Signatura retorn: Caixa 29, Capsa 169/";"Accés a les imatges: CDMH_PS_MAD_C2655_Exp002/
Unitat d'instal·lació provisional: 169 (1a transferència 2014)/.  .  .";;;;;;;;;;207;1012854.0001 - 1012854.0207;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12854
